,id,gender,age,edu,job,nat,other,count,month,info1,info2,info3,decision,object,mov1,mov2,mov3,member,number,tourtype,period,overal,sat1,sat2,sat3,sat4,sat5,sat6,sat7,sat8,sat9,sat10,bf_img,af_img,revisit,recom,district1,district2,district3,district4,district5,district6,district7,district8,district9,district10,district11,district12,district13,district14,district15,district16,district17,district18,district19,zone1,zone2,zone3,zone4,zone5,zone6,zone7,zone8,zone9,zone10,bestspot1,bestspot2,bestspot3,act1,act2,act3,bestact,accom,shop1,shop2,shop3,prd1,prd2,prd3,expense,card,cash
199,578,2,1,2,12,미국, ,1,5,3,1,7,1,5, , , ,혼자,1,개별여행,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1, , ,9, , , , , , , , , , , , , , , ,1, , ,4, , , , , , ,46,1,45,1,21,22,시티투어버스이용,1,1,3,7,4,8,10,300.0,0.0,300.0
201,152,1,1,2,5,미국, ,1,6,5,2,3,1,1,9,16,6,혼자,1,개별여행,2,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5, ,4, , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,22, , ,7,1, ,유흥.오락,1,1,3,9,9,10,11,110.0,110.0,0.0
202,857,2,0,1,11,미국, ,1,6,2,3,1,12,1,16,3,4,가족/친지,5,개별여행,5,5,4,3,5,4,4,5,4,3,4,4,4,5,3,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,1,4,3,17,21,4,고궁/역사유적지방문,1,3,8, ,4,8,15,1500.0,1000.0,500.0
207,740,1,1,1,1,미국, ,1,8,3,2,4,1,1,3,4,13,친구/연인,2,개별여행,3,5,5,5,5,5,5,5,5,5,5,5,3,4,4,4,1,4, , , , , , , , , , , , , , , , , ,1,2, , , , , , , , ,1,2,9,17,20,1,고궁/역사유적지방문,1,7,9,10,14,15,17,450.0,300.0,150.0
218,1041,1,1,3,1,미국, ,1,9,3,2,4,2,5, , , ,친구/연인,2,개별여행,5,5,5,5,5,5,9,5,5,5,5,5,4,5,3,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,1,16,17,17,23,18,기타,2,12, , ,21, , ,180.0,180.0,0.0
230,156,2,3,2,2,미국, ,7,6,1,4, ,1,6, , , ,혼자,1,개별여행,10,5,4,5,5,5,5,5,5,4,4,5,4,4,5,5,1, , , , , , , , , , , ,2, , , , , , ,1, , , , ,6, , , , ,96,1,4,17,1,18,자연경관감상,1,1,3,9,6,8, ,3092.0701,1515.377136,1576.692974
233,377,2,1,3,1,미국, ,1,12,2, , ,2,5, , , ,혼자,1,개별여행,10,5,5,5,5,5,5,5,5,5,5,5,4,5,2,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,2, , ,1,20, ,쇼핑,4,9, , ,6, , ,350.0,200.0,150.0
237,739,2,2,2,7,미국, ,2,8,2,3, ,3,5, , , ,혼자,1,개별여행,5,5,4,5,5,5,5,4,4,3,3,5,5,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,8,5,2,1,17,21,시티투어버스이용,1,5,7, ,6,8,9,905.0,0.0,905.0
266,1413,2,1,2,9,미국, ,1,1,3,5,4,4,6, , , ,친구/연인,2,개별여행,3,4,5,5,5,3,5,5,5,4,4,3,4,5,5,5, , , , , , , , ,14, , ,7,2, , , , , , , , , , , ,6, , , , ,136, , ,22,5,16,전통문화체험,1,1, , ,8,14,18,600.0,500.0,100.0
267,747,1,2,3,4,미국, ,10,2,7,1, ,1,6, , , ,혼자,1,개별여행,2,4,3,3,5,4,9,3,3,4,3,5,4,4,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,7, , ,16, , ,업무수행,1,12, , ,21, , ,445.5722846,0.0,445.5722846
268,68,2,4,3,2,미국, ,3,3,2, , ,2,6, , , ,직장동료,2,개별여행,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5, ,4, , , , , , , , , , , , , , , , , , ,2, , , , , , , , ,23,24, ,16,14,17,고궁/역사유적지방문,1,1, , ,18, , ,1015.0,1000.0,15.0
269,513,1,1,2,8,미국, ,1,6,2, , ,1,4,1,3,16,혼자,1,개별여행,14,5,5,5,5,5,5,5,5,5,5,5,4,5,3,4,1,4, , , , , , , , , , , , , , , , , ,1,2, , , , , , , , ,24,5,23,22,7,11,전통문화체험,5,7, , ,4,11, ,780.0,0.0,780.0
281,453,1,0,3,5,미국, ,1,10,3, , ,1,1,2,4,8,혼자,1,개별여행,4,5,5,5,5,5,9,5,5,5,5,5,3,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,4,14,9,7,17,2,유흥.오락,2,12, , ,21, , ,480.0,400.0,80.0
