,id,gender,age,edu,job,nat,other,count,month,info1,info2,info3,decision,object,mov1,mov2,mov3,member,number,tourtype,period,overal,sat1,sat2,sat3,sat4,sat5,sat6,sat7,sat8,sat9,sat10,bf_img,af_img,revisit,recom,district1,district2,district3,district4,district5,district6,district7,district8,district9,district10,district11,district12,district13,district14,district15,district16,district17,district18,district19,zone1,zone2,zone3,zone4,zone5,zone6,zone7,zone8,zone9,zone10,bestspot1,bestspot2,bestspot3,act1,act2,act3,bestact,accom,shop1,shop2,shop3,prd1,prd2,prd3,expense,card,cash
1883,343,1,2,2,5,홍콩, ,5,1,5,3,4,5,1,3,7,2,가족/친지,6,개별여행,8,4,3,3,4,3,4,4,3,2,3,3,4,3,3,3, , , , , , , , , , , , , , , , ,16, , , , , , , , , ,8, , ,124,126,132,17,19,8,고궁/역사유적지방문,1,2, , ,5,10, ,1031.2,386.7,644.5
1884,344,1,2,2,2,홍콩, ,2,1,3,5, ,3,1,5,3,1,가족/친지,5,개별여행,4,4,4,4,5,5,5,5,4,4,4,4,4,4,4,4, , , , , , , , , , , , , , , , ,16, , , , , , , , , ,8, , ,125,127,130,18,2,1,자연경관감상,1,2, , ,3,4,5,1546.8,1031.2,515.6
1885,345,2,2,2,7,홍콩, ,3,1,3,5,2,1,1,4,1,6,가족/친지,2,개별여행,7,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4, , , , , , , , , , , , , , , , ,16, , , , , , , , , ,8, , ,129,125,127,2,18,4,휴양/휴식,1,2,10, ,5,8,10,631.61,116.01,515.6
1886,346,2,1,2,3,홍콩, ,1,1,3,5,4,2,1,1,10,11,가족/친지,2,에어텔여행,6,4,4,3,4,4,4,4,4,3,4,4,4,4,3,4, , , , , , , , , , , , , , , , ,16, , , , , , , , , ,8, , ,124,125,127,4,2,18,자연경관감상,1,2,3,9,5,6, ,580.05,322.25,257.8
1887,347,1,2,2,5,홍콩, ,1,1,2,5,4,1,1,3,1,9,가족/친지,2,에어텔여행,6,4,4,3,4,4,3,4,4,4,4,4,4,4,3,4, , , , , , , , , , , , , , , , ,16, , , , , , , , , ,8, , ,129, , ,2,18,7,식도락,1,2,9,10,1,5,12,7991.8,6445.0,1546.8
1891,351,1,2,2,4,홍콩, ,1,1,2,3,4,6,1,4,1,6,친구/연인,14,개별여행,7,4,4,4,3,3,3,4,3,3,3,4,3,3,3,3,1, , ,9, , , , , , , , , , , , , , , ,1, , ,4, , , , , , ,49,5,8,2,10,7,스포츠활동,1,3,7, ,4,10, ,1055.906171,324.8942063,731.0119642
1895,355,1,1,2,12,홍콩, ,2,1,3,2,4,6,1,2,1,11,친구/연인,2,개별여행,8,3,5,4,4,2,4,2,4,4,3,4,3,3,2,3,1, , ,9, , , , , , , , , , , , , , , ,1, , ,4, , , , , , ,5,49, ,1,2,10,쇼핑,1,7,11, ,4,10,5,979.64,257.8,721.84
1898,358,1,2,3,3,홍콩, ,1,1,1,3,2,2,1,1,2,10,가족/친지,2,개별여행,5,4,4,4,4,3,4,5,3,3,3,5,4,4,3,4,1, , ,9, , , , , , , , , , , , , , , ,1, , ,4, , , , , , ,49,50, ,1,10,18,스포츠활동,1,2,7, ,1,4,8,4060.35,0.0,4060.35
1899,359,1,2,1,5,홍콩, ,4,1,3,6,2,6,1,1,2,8,친구/연인,3,개별여행,7,4,4,1,5,4,4,4,4,3,4,4,4,4,4,4,1, , ,9, , , , , , , , , , , , , , , ,1, , ,4, , , , , , ,20,14,5,3,1,7,뷰티관광,1,11, , ,4,5, ,4215.03,1289.0,2926.03
1902,362,1,3,3,7,홍콩, ,2,1,2, , ,3,1,1,9,2,가족/친지,4,개별여행,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,7,20,10,18,21,1,테마파크,1,2,3,10,4,8,10,1108.54,979.64,128.9
1903,363,1,1,2,12,홍콩, ,2,1,3,4,6,6,1,2,4,6,친구/연인,2,개별여행,6,5,5,4,4,4,4,5,5,5,5,5,4,5,5,4,1, ,8, , , , , , , , , , , , , , , , ,1, ,3, , , , , , , ,42,40,4,1,18,10,스포츠활동,1,3,7,9,4,5,8,966.75,0.0,966.75
1904,364,1,2,2,5,홍콩, ,1,1,3,2,4,6,1,2,4,9,친구/연인,5,개별여행,7,4,4,4,3,3,4,5,4,4,5,4,3,3,3,3,1, , ,9, , , , , , , , , , , , , , , ,1, , ,4, , , , , , ,5,8,14,1,10,17,쇼핑,3,5,7, ,5, , ,1082.76,0.0,1082.76
